,summary_ch-0_quantile-0.9,summary_ch-0_quantile-0.5,summary_ch-0_quantile-0.1,summary_ch-0_mean,summary_ch-0_std,summary_ch-1_quantile-0.9,summary_ch-1_quantile-0.5,summary_ch-1_quantile-0.1,summary_ch-1_mean,summary_ch-1_std,summary_ch-2_quantile-0.9,summary_ch-2_quantile-0.5,summary_ch-2_quantile-0.1,summary_ch-2_mean,summary_ch-2_std
2119,0.9176470637321472,0.8784313797950745,0.7764706015586853,0.85547143,0.08482817,0.8470588326454163,0.7686274647712708,0.6392157077789307,0.7513189,0.096125364,0.9058823585510254,0.8666666746139526,0.7882353067398071,0.8522658,0.059450414
2120,0.9254902005195618,0.8823529481887817,0.7607843279838562,0.8577652,0.09029771,0.8627451062202454,0.7764706015586853,0.6274510025978088,0.7565049,0.103304185,0.9137254953384399,0.8705882430076599,0.7843137383460999,0.8551798,0.06415821
2121,0.929411768913269,0.886274516582489,0.7647058963775635,0.8612937,0.08717627,0.8705882430076599,0.7843137383460999,0.6392157077789307,0.7663423,0.10149027,0.9176470637321472,0.8745098114013672,0.7882353067398071,0.86037076,0.06207151
2122,0.9215686321258545,0.8784313797950745,0.7372549176216125,0.85246164,0.09218293,0.8745098114013672,0.7921568751335144,0.6313725709915161,0.7682173,0.10515019,0.9137254953384399,0.8705882430076599,0.7764706015586853,0.8560981,0.06568671
2123,0.9176470637321472,0.8823529481887817,0.7960784435272217,0.8613972,0.07494898,0.8823529481887817,0.8078431487083435,0.6784313917160034,0.7888339,0.09311394,0.9137254953384399,0.8745098114013672,0.8039215803146362,0.8621264,0.056070566
2124,0.9098039269447327,0.8705882430076599,0.7843137383460999,0.85275114,0.0737113,0.8705882430076599,0.7960784435272217,0.6627451181411743,0.77544636,0.09590547,0.9058823585510254,0.8666666746139526,0.7882353067398071,0.8537149,0.058440767
2125,0.9098039269447327,0.8705882430076599,0.7254902124404907,0.841668,0.09349063,0.8705882430076599,0.7921568751335144,0.615686297416687,0.7644309,0.10925496,0.9058823585510254,0.8627451062202454,0.7607843279838562,0.8464292,0.068455815
2126,0.9137254953384399,0.8784313797950745,0.7960784435272217,0.86007047,0.0710879,0.8705882430076599,0.800000011920929,0.686274528503418,0.7848588,0.08701739,0.9058823585510254,0.8705882430076599,0.8039215803146362,0.8586645,0.052552067
2127,0.9254902005195618,0.8823529481887817,0.7490196228027344,0.8541976,0.091734186,0.8784313797950745,0.7882353067398071,0.6000000238418579,0.7625001,0.1150277,0.9137254953384399,0.8705882430076599,0.7607843279838562,0.85158527,0.06988653
2128,0.929411768913269,0.8784313797950745,0.7450980544090271,0.8538018,0.09217959,0.886274516582489,0.7764706015586853,0.5960784554481506,0.75520813,0.118314,0.9215686321258545,0.8666666746139526,0.7607843279838562,0.85007405,0.070848435
2129,0.929411768913269,0.886274516582489,0.7803921699523926,0.86276907,0.08785813,0.8823529481887817,0.7882353067398071,0.6431372761726379,0.7696151,0.10738784,0.9176470637321472,0.8745098114013672,0.7882353067398071,0.85861385,0.06559307
2130,0.9372549057006836,0.8901960849761963,0.7686274647712708,0.86631495,0.08774163,0.8901960849761963,0.7882353067398071,0.6196078658103943,0.76795906,0.1117036,0.9254902005195618,0.8745098114013672,0.7803921699523926,0.8606522,0.06660206
2131,0.9411764740943909,0.8901960849761963,0.7921568751335144,0.8697982,0.08041088,0.886274516582489,0.7803921699523926,0.6352941393852234,0.7657299,0.106047444,0.9254902005195618,0.8745098114013672,0.7921568751335144,0.8614098,0.0622096
2132,0.9411764740943909,0.8941176533699036,0.7921568751335144,0.87206167,0.08840244,0.8901960849761963,0.7803921699523926,0.615686297416687,0.7614739,0.1156356,0.9254902005195618,0.8745098114013672,0.7843137383460999,0.8603149,0.069312066
2133,0.9411764740943909,0.8941176533699036,0.7803921699523926,0.8692922,0.088821344,0.8784313797950745,0.7764706015586853,0.6196078658103943,0.7594402,0.11135433,0.9215686321258545,0.8745098114013672,0.7843137383460999,0.8599788,0.066129036
2134,0.9450980424880981,0.8941176533699036,0.7843137383460999,0.872188,0.08423489,0.8980392217636108,0.7764706015586853,0.615686297416687,0.76235855,0.115320005,0.929411768913269,0.8705882430076599,0.7843137383460999,0.8600854,0.06628949
2135,0.9490196108818054,0.8980392217636108,0.7686274647712708,0.87018996,0.10197634,0.9019607901573181,0.7960784435272217,0.615686297416687,0.7700624,0.12658904,0.9333333373069763,0.8784313797950745,0.7803921699523926,0.8624484,0.07643586
2136,0.9529411792755127,0.9058823585510254,0.7882353067398071,0.88039076,0.09612731,0.9137254953384399,0.8117647171020508,0.6431372761726379,0.78834456,0.120451935,0.9372549057006836,0.8901960849761963,0.7960784435272217,0.87249947,0.072487466
2137,0.9607843160629272,0.9411764740943909,0.8549019694328308,0.91358,0.08423949,0.9529411792755127,0.9019607901573181,0.7568627595901489,0.8700675,0.107039265,0.95686274766922,0.929411768913269,0.8509804010391235,0.9097869,0.067424156
2182,0.95686274766922,0.9215686321258545,0.8549019694328308,0.9067449,0.06894214,0.9254902005195618,0.8549019694328308,0.7411764860153198,0.8377663,0.08905537,0.9450980424880981,0.9098039269447327,0.843137264251709,0.8969073,0.05332433
2183,0.9490196108818054,0.9098039269447327,0.8313725590705872,0.89090526,0.07859637,0.9098039269447327,0.8274509906768799,0.6980392336845398,0.8086076,0.10006678,0.9333333373069763,0.8901960849761963,0.8196078538894653,0.8800222,0.05824822
2184,0.9450980424880981,0.8784313797950745,0.729411780834198,0.8511521,0.100285515,0.8980392217636108,0.7647058963775635,0.5921568870544434,0.75026256,0.1219256,0.9254902005195618,0.8549019694328308,0.7372549176216125,0.840349,0.07682735
2185,0.9490196108818054,0.9058823585510254,0.8470588326454163,0.8958363,0.063410856,0.8901960849761963,0.7843137383460999,0.6745098233222961,0.77841103,0.09161606,0.929411768913269,0.8784313797950745,0.8235294222831726,0.87271714,0.050382406
2186,0.9450980424880981,0.8980392217636108,0.8313725590705872,0.88564175,0.07094657,0.8745098114013672,0.7529411911964417,0.6352941393852234,0.74804735,0.10133572,0.9176470637321472,0.8627451062202454,0.8039215803146362,0.8585047,0.054865517
2187,0.9490196108818054,0.9058823585510254,0.8352941274642944,0.8947054,0.06391805,0.9058823585510254,0.7803921699523926,0.6470588445663452,0.77407914,0.1025883,0.9333333373069763,0.8745098114013672,0.8117647171020508,0.87132365,0.053276252
2188,0.9529411792755127,0.9019607901573181,0.8156862854957581,0.8836575,0.084122844,0.8901960849761963,0.7647058963775635,0.615686297416687,0.7529938,0.11828369,0.929411768913269,0.8705882430076599,0.7921568751335144,0.8598745,0.06691494
2189,0.9490196108818054,0.8901960849761963,0.7686274647712708,0.8670674,0.09667953,0.8823529481887817,0.729411780834198,0.5137255191802979,0.7110282,0.14246814,0.9215686321258545,0.8509804010391235,0.7333333492279053,0.8375054,0.08073314
2190,0.9333333373069763,0.8745098114013672,0.7686274647712708,0.85623854,0.08458422,0.8784313797950745,0.729411780834198,0.5529412031173706,0.7196005,0.12920453,0.9098039269447327,0.843137264251709,0.7490196228027344,0.83397865,0.069278084
2191,0.9176470637321472,0.8705882430076599,0.7647058963775635,0.847214,0.089349166,0.8627451062202454,0.7333333492279053,0.572549045085907,0.7203564,0.12153708,0.8980392217636108,0.8392156958580017,0.7607843279838562,0.8301912,0.06661223
2192,0.9254902005195618,0.8627451062202454,0.7450980544090271,0.8413781,0.09750667,0.8588235378265381,0.7098039388656616,0.5137255191802979,0.6929773,0.13717778,0.8980392217636108,0.8313725590705872,0.729411780834198,0.81853503,0.0768075
2193,0.9254902005195618,0.8627451062202454,0.7333333492279053,0.83839893,0.10250514,0.8509804010391235,0.6901960968971252,0.4941176474094391,0.67774016,0.13930835,0.8980392217636108,0.8235294222831726,0.7137255072593689,0.8115536,0.07874182
2194,0.9450980424880981,0.8745098114013672,0.729411780834198,0.8494863,0.10858321,0.8666666746139526,0.6901960968971252,0.4470588266849518,0.676001,0.15325989,0.9098039269447327,0.8274509906768799,0.6627451181411743,0.80800164,0.09715607
2195,0.9450980424880981,0.8627451062202454,0.6901960968971252,0.83579975,0.11378322,0.8549019694328308,0.6666666865348816,0.3960784375667572,0.64973956,0.16082948,0.9058823585510254,0.8156862854957581,0.6078431606292725,0.7871967,0.10982204
2196,0.9529411792755127,0.8784313797950745,0.7176470756530762,0.8499233,0.114561856,0.8745098114013672,0.6980392336845398,0.41960784792900085,0.6741883,0.16455744,0.9176470637321472,0.8313725590705872,0.6549019813537598,0.80812436,0.10017797
2197,0.9529411792755127,0.8980392217636108,0.7568627595901489,0.86597747,0.11232906,0.9137254953384399,0.800000011920929,0.5764706134796143,0.7681373,0.14219402,0.9372549057006836,0.8784313797950745,0.7568627595901489,0.8583426,0.08418442
2198,0.9490196108818054,0.8980392217636108,0.7764706015586853,0.87071806,0.10631961,0.9176470637321472,0.8117647171020508,0.6235294342041016,0.7844069,0.13157837,0.9372549057006836,0.8823529481887817,0.7843137383460999,0.8656448,0.079050474
2199,0.9490196108818054,0.9019607901573181,0.7529411911964417,0.8655234,0.1126566,0.9176470637321472,0.8196078538894653,0.615686297416687,0.78639734,0.13532966,0.9372549057006836,0.886274516582489,0.772549033164978,0.8637054,0.08244389
2200,0.9529411792755127,0.8901960849761963,0.7607843279838562,0.86191887,0.10720413,0.9254902005195618,0.8156862854957581,0.6470588445663452,0.79348826,0.12531607,0.9411764740943909,0.8745098114013672,0.772549033164978,0.8609137,0.08041418
2201,0.9490196108818054,0.9098039269447327,0.7882353067398071,0.878932,0.10107343,0.9215686321258545,0.8352941274642944,0.6549019813537598,0.80520356,0.12484545,0.9411764740943909,0.8941176533699036,0.7960784435272217,0.87560076,0.074205406
2202,0.9490196108818054,0.8980392217636108,0.7607843279838562,0.86617166,0.10758576,0.9137254953384399,0.8274509906768799,0.6470588445663452,0.7951652,0.12473821,0.9333333373069763,0.886274516582489,0.7843137383460999,0.8656463,0.0767119
2203,0.9490196108818054,0.9098039269447327,0.8078431487083435,0.885086,0.09006993,0.9215686321258545,0.8352941274642944,0.6745098233222961,0.81009,0.11394295,0.9411764740943909,0.8941176533699036,0.8117647171020508,0.88056767,0.06597848
2204,0.9490196108818054,0.9058823585510254,0.7960784435272217,0.8791857,0.09621914,0.9137254953384399,0.8235294222831726,0.6431372761726379,0.79505056,0.12201905,0.9372549057006836,0.8901960849761963,0.7960784435272217,0.87301606,0.070915304
2205,0.9411764740943909,0.8941176533699036,0.7607843279838562,0.86283404,0.109290555,0.9019607901573181,0.8039215803146362,0.6117647290229797,0.7744073,0.13055463,0.929411768913269,0.8784313797950745,0.7764706015586853,0.8595583,0.07798155
2206,0.9490196108818054,0.8980392217636108,0.772549033164978,0.8705657,0.1017142,0.9058823585510254,0.7960784435272217,0.6078431606292725,0.76964587,0.12983687,0.9372549057006836,0.8745098114013672,0.7686274647712708,0.85953504,0.078265645
2207,0.929411768913269,0.8745098114013672,0.7411764860153198,0.84667665,0.10485446,0.8627451062202454,0.7254902124404907,0.545098066329956,0.70984876,0.13186419,0.9058823585510254,0.843137264251709,0.7450980544090271,0.83050287,0.07547787
2208,0.9411764740943909,0.8901960849761963,0.800000011920929,0.8717495,0.084922366,0.8627451062202454,0.7176470756530762,0.5490196347236633,0.7049088,0.1297147,0.9137254953384399,0.8470588326454163,0.7607843279838562,0.8366032,0.07295746
2209,0.9372549057006836,0.8784313797950745,0.7568627595901489,0.8536887,0.10469675,0.8274509906768799,0.6823529601097107,0.5137255191802979,0.6723439,0.12927897,0.8980392217636108,0.8313725590705872,0.7411764860153198,0.8210248,0.07583046
2210,0.929411768913269,0.8745098114013672,0.7960784435272217,0.8582848,0.08797952,0.800000011920929,0.6745098233222961,0.5568627715110779,0.6716196,0.10891234,0.886274516582489,0.8274509906768799,0.7647058963775635,0.82251644,0.062350094
2211,0.9254902005195618,0.8705882430076599,0.7803921699523926,0.85082495,0.09534265,0.7921568751335144,0.6705882549285889,0.5411764979362488,0.66273075,0.11225225,0.8823529481887817,0.8235294222831726,0.7529411911964417,0.8158578,0.06688451
2212,0.9317647099494877,0.8509804010391235,0.5098039507865906,0.78722614,0.164318,0.8392156958580017,0.6470588445663452,0.3450980484485626,0.6169096,0.176568,0.9019607901573181,0.8039215803146362,0.5882353186607361,0.772875,0.11885684
2213,0.929411768913269,0.8823529481887817,0.800000011920929,0.8623284,0.088885434,0.8117647171020508,0.6823529601097107,0.5568627715110779,0.6788318,0.11289668,0.8941176533699036,0.8313725590705872,0.7647058963775635,0.8256827,0.06530113
2214,0.9254902005195618,0.8823529481887817,0.8039215803146362,0.8627283,0.08421123,0.8117647171020508,0.686274528503418,0.5529412031173706,0.6797621,0.111317635,0.8901960849761963,0.8352941274642944,0.7647058963775635,0.8249573,0.064876944
2215,0.929411768913269,0.8823529481887817,0.8117647171020508,0.8652363,0.085518986,0.8196078538894653,0.6980392336845398,0.5686274766921997,0.6912224,0.10948616,0.8941176533699036,0.8392156958580017,0.772549033164978,0.83040786,0.062473603
2216,0.9215686321258545,0.8784313797950745,0.7647058963775635,0.8510824,0.10179025,0.7960784435272217,0.6784313917160034,0.5254902243614197,0.6650752,0.118533954,0.8823529481887817,0.8313725590705872,0.7450980544090271,0.8171886,0.07201816
2217,0.9215686321258545,0.8784313797950745,0.8039215803146362,0.85880727,0.08659962,0.7960784435272217,0.6784313917160034,0.5529412031173706,0.67102545,0.108002245,0.8823529481887817,0.8274509906768799,0.7647058963775635,0.8205034,0.06293554
2218,0.9215686321258545,0.8745098114013672,0.7647058963775635,0.8496228,0.098387614,0.7921568751335144,0.658823549747467,0.5176470875740051,0.65231055,0.11860419,0.8784313797950745,0.8196078538894653,0.7411764860153198,0.8100145,0.07053747
2219,0.929411768913269,0.886274516582489,0.8133333444595359,0.8670127,0.08468024,0.8235294222831726,0.6901960968971252,0.5647059082984924,0.6852827,0.11427003,0.8941176533699036,0.8352941274642944,0.7647058963775635,0.82601196,0.06618437
2220,0.9411764740943909,0.8823529481887817,0.7490196228027344,0.8542434,0.10734068,0.843137264251709,0.658823549747467,0.37254902720451355,0.63297087,0.16787146,0.8980392217636108,0.8156862854957581,0.5764706134796143,0.7788477,0.12016892
2221,0.9490196108818054,0.8823529481887817,0.7490196228027344,0.85904306,0.09859008,0.8509804010391235,0.6509804129600525,0.3686274588108063,0.6282411,0.17184533,0.9019607901573181,0.8078431487083435,0.5686274766921997,0.7724659,0.12332057
2222,0.9450980424880981,0.8823529481887817,0.7529411911964417,0.86057556,0.09244333,0.8470588326454163,0.6509804129600525,0.364705890417099,0.6236188,0.17798273,0.9019607901573181,0.8039215803146362,0.5490196347236633,0.7619826,0.13197297
2223,0.9411764740943909,0.8980392217636108,0.7764706015586853,0.8695307,0.09556214,0.8745098114013672,0.7372549176216125,0.40784314274787903,0.69372606,0.16810171,0.9137254953384399,0.8509804010391235,0.6274510025978088,0.8131094,0.111633435
2224,0.9372549057006836,0.8941176533699036,0.8196078538894653,0.8775145,0.08164495,0.8627451062202454,0.7490196228027344,0.5843137502670288,0.73059,0.12321545,0.9137254953384399,0.8588235378265381,0.772549033164978,0.8434929,0.07452625
2225,0.9215686321258545,0.8823529481887817,0.8196078538894653,0.8652996,0.079678796,0.8156862854957581,0.7019608020782471,0.5764706134796143,0.6930719,0.10978276,0.8901960849761963,0.8352941274642944,0.7686274647712708,0.8262186,0.067451276
2226,0.9215686321258545,0.8784313797950745,0.7741176605224631,0.85329044,0.09457898,0.800000011920929,0.6823529601097107,0.47843137383461,0.66358453,0.124204226,0.886274516582489,0.8274509906768799,0.7098039388656616,0.812615,0.07798845
2227,0.9098039269447327,0.8745098114013672,0.8039215803146362,0.8527887,0.08697061,0.7686274647712708,0.6745098233222961,0.5686274766921997,0.6647286,0.09864266,0.8705882430076599,0.8274509906768799,0.7686274647712708,0.81733763,0.061091166
2228,0.9058823585510254,0.8745098114013672,0.8078431487083435,0.8523952,0.09017744,0.7647058963775635,0.6745098233222961,0.5568627715110779,0.66023743,0.10313803,0.8705882430076599,0.8274509906768799,0.7568627595901489,0.81474996,0.06645753
2229,0.9058823585510254,0.8705882430076599,0.7803921699523926,0.8468845,0.09573046,0.7529411911964417,0.6666666865348816,0.4941176474094391,0.647246,0.109672055,0.8666666746139526,0.8235294222831726,0.7176470756530762,0.806769,0.07359244
2230,0.9019607901573181,0.8745098114013672,0.7764706015586853,0.84839594,0.09026209,0.7450980544090271,0.6666666865348816,0.572549045085907,0.6556863,0.09233134,0.8627451062202454,0.8274509906768799,0.7686274647712708,0.81439304,0.058887172
2231,0.9098039269447327,0.8745098114013672,0.7960784435272217,0.8545375,0.08206477,0.7568627595901489,0.6745098233222961,0.5764706134796143,0.66423374,0.09116209,0.8666666746139526,0.8274509906768799,0.772549033164978,0.81817275,0.056295004
2232,0.9098039269447327,0.8784313797950745,0.8117647171020508,0.85765475,0.08277633,0.7568627595901489,0.6745098233222961,0.5803921818733215,0.6638482,0.09252026,0.8666666746139526,0.8274509906768799,0.772549033164978,0.8173421,0.05805122
2233,0.9176470637321472,0.8823529481887817,0.8274509906768799,0.86463296,0.08510408,0.7960784435272217,0.6980392336845398,0.6078431606292725,0.6908077,0.097389236,0.886274516582489,0.8392156958580017,0.7882353067398071,0.8299622,0.06072267
2234,0.9372549057006836,0.8901960849761963,0.8274509906768799,0.87523377,0.08552369,0.8823529481887817,0.7450980544090271,0.6078431606292725,0.73681146,0.12235949,0.9215686321258545,0.8588235378265381,0.7882353067398071,0.8489189,0.07305101
2235,0.9372549057006836,0.8941176533699036,0.8274509906768799,0.87872916,0.080370784,0.8901960849761963,0.772549033164978,0.615686297416687,0.75425166,0.12413382,0.9254902005195618,0.8666666746139526,0.7882353067398071,0.8557711,0.07427904
2236,0.929411768913269,0.8705882430076599,0.7686274647712708,0.84930587,0.097472884,0.8509804010391235,0.6745098233222961,0.40784314274787903,0.65570885,0.15723519,0.9058823585510254,0.8235294222831726,0.615686297416687,0.79631263,0.10947381
2237,0.9058823585510254,0.8627451062202454,0.7372549176216125,0.83503866,0.103701755,0.7764706015586853,0.6745098233222961,0.47843137383461,0.65298766,0.11986884,0.8745098114013672,0.8274509906768799,0.7019608020782471,0.8062348,0.082076445
2238,0.9019607901573181,0.8666666746139526,0.7215686440467834,0.8369942,0.09852385,0.7803921699523926,0.6980392336845398,0.529411792755127,0.6752171,0.108412474,0.8745098114013672,0.8313725590705872,0.729411780834198,0.8156132,0.069430254
2239,0.8823529481887817,0.8470588326454163,0.7176470756530762,0.81907177,0.098140225,0.7803921699523926,0.6901960968971252,0.5411764979362488,0.67130625,0.10868286,0.8588235378265381,0.8196078538894653,0.7333333492279053,0.8034054,0.06957329
2240,0.8784313797950745,0.843137264251709,0.7372549176216125,0.8183192,0.09269982,0.7764706015586853,0.6941176652908325,0.5529412031173706,0.674516,0.10367178,0.8588235378265381,0.8196078538894653,0.7411764860153198,0.8041927,0.06461133
2241,0.886274516582489,0.8470588326454163,0.7490196228027344,0.8254652,0.08761963,0.7960784435272217,0.6901960968971252,0.46666666865348816,0.666165,0.12439079,0.8666666746139526,0.8196078538894653,0.686274528503418,0.797606,0.0778555
2242,0.9098039269447327,0.8666666746139526,0.7215686440467834,0.8389373,0.09982006,0.8117647171020508,0.7176470756530762,0.545098066329956,0.6953943,0.1146587,0.886274516582489,0.8392156958580017,0.7372549176216125,0.82176894,0.07089457
2243,0.9176470637321472,0.8823529481887817,0.8117647171020508,0.8638699,0.0821326,0.8235294222831726,0.7372549176216125,0.6196078658103943,0.7224106,0.09837487,0.8980392217636108,0.8549019694328308,0.7960784435272217,0.84495324,0.0592588
2244,0.9215686321258545,0.886274516582489,0.7607843279838562,0.85698897,0.09575649,0.8274509906768799,0.7411764860153198,0.5803921818733215,0.7189917,0.11141945,0.9019607901573181,0.8588235378265381,0.7686274647712708,0.8422613,0.06865811
2245,0.9176470637321472,0.8823529481887817,0.7803921699523926,0.8584549,0.0886744,0.8235294222831726,0.7372549176216125,0.6078431606292725,0.72139734,0.10300643,0.8980392217636108,0.8549019694328308,0.7843137383460999,0.8432582,0.062984526
2246,0.9176470637321472,0.8784313797950745,0.772549033164978,0.8540437,0.092854716,0.8235294222831726,0.729411780834198,0.5647059082984924,0.7081018,0.11407395,0.8980392217636108,0.8509804010391235,0.7607843279838562,0.83593816,0.06967827
2247,0.9215686321258545,0.886274516582489,0.7921568751335144,0.86257,0.08449888,0.8274509906768799,0.7411764860153198,0.6000000238418579,0.7240743,0.10357497,0.9019607901573181,0.8588235378265381,0.7803921699523926,0.84599125,0.061232544
2248,0.9215686321258545,0.8823529481887817,0.8078431487083435,0.8643826,0.0779688,0.8196078538894653,0.729411780834198,0.615686297416687,0.71894675,0.09521731,0.8980392217636108,0.8509804010391235,0.7921568751335144,0.8437688,0.05642972
2249,0.9254902005195618,0.8784313797950745,0.7882353067398071,0.8551026,0.09336677,0.8352941274642944,0.7254902124404907,0.6000000238418579,0.71536523,0.10944054,0.8980392217636108,0.8470588326454163,0.7764706015586853,0.8361879,0.066301614
2250,0.9137254953384399,0.8666666746139526,0.7568627595901489,0.84345794,0.09125181,0.8156862854957581,0.7254902124404907,0.5843137502670288,0.708157,0.104365066,0.886274516582489,0.8392156958580017,0.7607843279838562,0.8277957,0.06400463
2251,0.9176470637321472,0.8705882430076599,0.7411764860153198,0.84358716,0.098032996,0.8235294222831726,0.7333333492279053,0.5960784554481506,0.7175797,0.10591697,0.8941176533699036,0.8470588326454163,0.7686274647712708,0.8348953,0.065537676
2252,0.9215686321258545,0.8745098114013672,0.6980392336845398,0.84129316,0.108910225,0.843137264251709,0.7490196228027344,0.5607843399047852,0.7240769,0.117501855,0.9019607901573181,0.8549019694328308,0.7450980544090271,0.83840746,0.072886825
2253,0.9215686321258545,0.8784313797950745,0.7137255072593689,0.8447668,0.10337719,0.8392156958580017,0.7568627595901489,0.5764706134796143,0.73004127,0.11191042,0.9019607901573181,0.8588235378265381,0.7529411911964417,0.8424923,0.06963306
2254,0.929411768913269,0.8823529481887817,0.7607843279838562,0.85844207,0.09383969,0.8666666746139526,0.7764706015586853,0.6313725709915161,0.75716335,0.105473906,0.9137254953384399,0.8705882430076599,0.7882353067398071,0.85637456,0.06425503
2255,0.9372549057006836,0.8823529481887817,0.7529411911964417,0.85843855,0.09427634,0.8823529481887817,0.772549033164978,0.5921568870544434,0.75213975,0.118519425,0.9254902005195618,0.8666666746139526,0.7686274647712708,0.8535328,0.06987045
2256,0.9372549057006836,0.886274516582489,0.7607843279838562,0.86446077,0.088315606,0.886274516582489,0.7882353067398071,0.6274510025978088,0.7700805,0.10789815,0.9254902005195618,0.8745098114013672,0.7843137383460999,0.8620533,0.06367516
2257,0.9372549057006836,0.8901960849761963,0.7921568751335144,0.86863065,0.08575686,0.8901960849761963,0.8039215803146362,0.6666666865348816,0.78516287,0.10208721,0.9215686321258545,0.8784313797950745,0.800000011920929,0.8652258,0.06159056
2258,0.9254902005195618,0.8784313797950745,0.7843137383460999,0.8599354,0.07969979,0.8745098114013672,0.7921568751335144,0.6549019813537598,0.7736573,0.098068126,0.9098039269447327,0.8627451062202454,0.7921568751335144,0.8541761,0.05827824
2259,0.9254902005195618,0.8784313797950745,0.7686274647712708,0.8575123,0.084484905,0.8784313797950745,0.7921568751335144,0.6392157077789307,0.77132386,0.103401475,0.9098039269447327,0.8666666746139526,0.7803921699523926,0.8524366,0.06165737
2260,0.9333333373069763,0.8901960849761963,0.7803921699523926,0.8676791,0.08652951,0.8901960849761963,0.8039215803146362,0.658823549747467,0.7843493,0.10290685,0.9215686321258545,0.8784313797950745,0.7960784435272217,0.86354256,0.061788414
2261,0.9333333373069763,0.886274516582489,0.7372549176216125,0.8588742,0.09477035,0.8784313797950745,0.7921568751335144,0.6235294342041016,0.76907575,0.108654715,0.9176470637321472,0.8705882430076599,0.772549033164978,0.85665315,0.06686789
2262,0.9411764740943909,0.8901960849761963,0.729411780834198,0.85747325,0.102432474,0.9019607901573181,0.7960784435272217,0.5764706134796143,0.76247567,0.13092513,0.929411768913269,0.8745098114013672,0.7529411911964417,0.8547819,0.07645416
2263,0.9372549057006836,0.886274516582489,0.7333333492279053,0.8590452,0.09404102,0.8784313797950745,0.7803921699523926,0.6039215922355652,0.76088977,0.11182201,0.9215686321258545,0.8705882430076599,0.7686274647712708,0.8558254,0.066755265
2264,0.9450980424880981,0.886274516582489,0.7372549176216125,0.8580626,0.10237924,0.8980392217636108,0.7803921699523926,0.5882353186607361,0.7576938,0.12660521,0.929411768913269,0.8705882430076599,0.7607843279838562,0.8546792,0.075468816
2265,0.9450980424880981,0.8823529481887817,0.7137255072593689,0.8530324,0.10447223,0.9019607901573181,0.7686274647712708,0.5529412031173706,0.74604017,0.13627443,0.929411768913269,0.8666666746139526,0.7411764860153198,0.849266,0.0788806
2266,0.9411764740943909,0.8901960849761963,0.7686274647712708,0.86594194,0.090232916,0.886274516582489,0.7686274647712708,0.6039215922355652,0.753135,0.11707129,0.9254902005195618,0.8666666746139526,0.7764706015586853,0.856014,0.068208665
2267,0.9411764740943909,0.8901960849761963,0.7411764860153198,0.862049,0.102131836,0.886274516582489,0.7803921699523926,0.5882353186607361,0.753843,0.1246263,0.9254902005195618,0.8705882430076599,0.7647058963775635,0.85521144,0.074369796
2268,0.9450980424880981,0.8901960849761963,0.7764706015586853,0.8683056,0.090504736,0.8901960849761963,0.772549033164978,0.5921568870544434,0.7522955,0.12246734,0.9254902005195618,0.8666666746139526,0.7764706015586853,0.85561377,0.06963526
2269,0.9450980424880981,0.8901960849761963,0.772549033164978,0.86601883,0.094742104,0.886274516582489,0.772549033164978,0.6000000238418579,0.7528493,0.12062825,0.9215686321258545,0.8666666746139526,0.7803921699523926,0.85398805,0.07058714
2270,0.9490196108818054,0.8980392217636108,0.7647058963775635,0.86863244,0.10286864,0.8980392217636108,0.7882353067398071,0.6117647290229797,0.7660133,0.1233968,0.929411768913269,0.8784313797950745,0.7803921699523926,0.8608834,0.074163534
2271,0.9607843160629272,0.929411768913269,0.8196078538894653,0.90057594,0.09176857,0.9529411792755127,0.8745098114013672,0.7058823704719543,0.84312975,0.11843932,0.95686274766922,0.9137254953384399,0.8196078538894653,0.8958003,0.07273205
2309,0.9647058844566345,0.9176470637321472,0.7176470756530762,0.8642985,0.10470858,0.9647058844566345,0.9098039269447327,0.7254902124404907,0.8638373,0.10201078,0.9647058844566345,0.9058823585510254,0.7372549176216125,0.8659007,0.09715816
2312,0.95686274766922,0.9372549057006836,0.800000011920929,0.9078219,0.06979321,0.9490196108818054,0.9058823585510254,0.7686274647712708,0.8791954,0.08000523,0.9529411792755127,0.9254902005195618,0.8039215803146362,0.9011487,0.06284789
2313,0.9607843160629272,0.9333333373069763,0.8078431487083435,0.90579176,0.07430984,0.9490196108818054,0.8901960849761963,0.7607843279838562,0.8687237,0.086178586,0.95686274766922,0.9215686321258545,0.8078431487083435,0.8998324,0.06400955
2315,0.9607843160629272,0.9333333373069763,0.8666666746139526,0.9166561,0.061871257,0.9372549057006836,0.8784313797950745,0.7686274647712708,0.86131376,0.082591355,0.9529411792755127,0.9215686321258545,0.8549019694328308,0.9080211,0.051060285
2316,0.95686274766922,0.929411768913269,0.8705882430076599,0.9162224,0.055762477,0.929411768913269,0.8627451062202454,0.7607843279838562,0.8486246,0.07859712,0.9490196108818054,0.9137254953384399,0.8588235378265381,0.9047856,0.045344476
2317,0.9529411792755127,0.9137254953384399,0.8549019694328308,0.90169615,0.06437056,0.9019607901573181,0.8196078538894653,0.7215686440467834,0.8107227,0.084610544,0.9333333373069763,0.8901960849761963,0.8392156958580017,0.8848654,0.049835026
2318,0.9529411792755127,0.9019607901573181,0.7843137383460999,0.8810126,0.08072112,0.8901960849761963,0.7764706015586853,0.6352941393852234,0.7641765,0.10864229,0.929411768913269,0.8745098114013672,0.7686274647712708,0.85849,0.06747123
